视频标题,视频标签,作者名称,昵称,地区,日期,评论
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,困了打哈欠,河北,2026-02-28 08:02:50,@椰奶小方梦女
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,沨,新疆,2026-02-08 18:10:51,@卖女孩的小火柴
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,秒睡.,江西,2026-02-16 16:30:51,@书上有个屁
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,🤓☝️,广东,2026-03-01 00:14:47,@热心网友小粥
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,桃地再不斩[漂泊武士],四川,2026-02-17 16:43:42,@树莓
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,刘建国,重庆,2026-02-13 18:07:53,@木与叙
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,ivy,河北,2026-02-08 17:14:40,不考研的话，四大件背八股文就行了，算法的话弄明白hot100就行
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,小黑子,广东,2026-02-11 01:34:09,@echo @云 @用 @漂泊他乡的牛肉丸
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,东言,黑龙江,2026-02-11 10:40:25,@用户1880091813267 @用户785947159275
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Neuh²csE,湖南,2026-03-05 10:22:51,@清川
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,修无情道,山东,2026-02-28 01:56:20,当你工作了，你就会发现，这四个玩意学了都是浪费时间
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,阿橘,湖北,2026-03-03 12:55:11,@好多愚 @停止胡思乱想 @开心😃 @无敌大萌子
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,名字懒的想,浙江,2026-02-09 00:03:59,搞个AI chatgpt去问就好了
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,赵进龙,江苏,2026-02-08 09:15:13,还差一块编译原理没说[捂脸]
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,抖音活佛,河南,2026-02-12 22:09:45,因为你没能力开发上面的东西所以你觉得用不到，你开发的都是篇引用层的
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,l.x.z,河南,2026-02-08 02:34:03,@就不告诉你👻
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,月田荷阳,广东,2026-02-08 11:58:38,@Kulomiyee🎀
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,草莓女士会变瘦,浙江,2026-02-09 06:54:12,@小淼的朋友圈
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,卷心菜.,河南,2026-02-08 13:35:15,@西域🌹
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,森屿,浙江,2026-02-08 20:09:27,@小狗森森
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,是不是撒,广东,2026-02-08 22:22:59,@Mococo
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,瞌睡家,山西,2026-02-08 01:28:06,@4xxxx
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,楊楊得意,陕西,2026-02-08 02:46:26,@思归
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,狠乖,山西,2026-02-09 21:52:26,@小宋老师
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Renaissance,山西,2026-02-08 19:26:15,@放飞飞
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,六六在这,广东,2026-02-08 11:58:22,@which
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,重复三个字,辽宁,2026-02-10 21:40:07,@sthxto
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,好想睡觉,广西,2026-02-08 01:27:29,@缈
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,Sunnn.,甘肃,2026-02-08 12:42:14,@鱿鱼须🦑
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,盹儿啊,江苏,2026-02-08 02:04:55,@自闭且黄某
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,麻瓜都去球,辽宁,2026-02-12 22:17:05,@olio
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,爱吃眠羊,江苏,2026-02-09 13:28:20,@ace
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,任我行,安徽,2026-02-08 09:24:35,@古凤
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,没猫病ฅ,四川,2026-02-10 02:57:09,@每天都困=_=
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,D-lll,吉林,2026-02-10 23:57:39,@Breeze @leo
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,刑天胜了,陕西,2026-03-04 19:09:53,@黄花大葫芦
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,世界因妤而晴,河北,2026-03-03 20:04:55,大专计算机专升本可以吗[流泪]单招还没开始培训，现在是在家自学python
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,用户2869838545279,北京,2026-02-09 12:34:01,"菜呗。带着问题直接人肉爬一遍维基百科参考链接够把408之类破烂的参考教材重写一遍了，堪堪到毕业合格程度。
须知408是真题弄不清C语言声明不是语句，计组基本是1字节几个二进制位都错，TCPL是向来教不对object，SICP现在是连statement都教不清的水货程度。[微笑]"
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,hhhorse,广东,2026-02-07 23:08:29,神了真是神了。全文基本没有很专业的名词，也没有难为新手的难懂英文名词。跟讲文科一样把计算机学习框架搭起来了。
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,嗯嗯,浙江,2026-02-13 13:36:59,学计算机的为什么没人往网安这个方向走？就是Python和kali liunx这些
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,小小放舟、,重庆,2026-02-09 18:59:12,我认为计算机大部分专业看 b 站黑马课和路线，然后认真在学校学一下四大件，怎么会迷茫呢
实际明明用不到，计算机专业为何还要学这些知识,#计算机#计算机小白#转码#计算机学习,不可思议大王,游木真,上海,2026-02-09 18:09:17,学计算机先把电脑拆一遍，硬件原理明白了软件就能理解了
